0.032663297	0.03339755	-0.05188933	0.03532342	-0.025349623	-0.018549163	-0.09274716	-0.04761815	-0.12439477	-0.009438471	0.09597518	0.049315628	-0.0056968457	0.062284898	0.004519884	0.03646225
0.055713687	-0.03881033	-0.051848643	0.023506323	-0.03819472	-0.062415536	-0.07265706	-0.07787961	-0.0935614	-0.016862445	0.021241141	0.01191198	0.005649396	0.033748265	-0.030699583	0.014918093
0.053980894	-0.007528874	-0.08627097	0.02329728	-0.03034271	-0.08606721	-0.12200585	-0.06523029	-0.0071567553	0.01129259	0.10297052	0.01258421	-0.07742308	0.008929738	-0.003922084	0.013838352
-0.017053371	0.038428385	-0.052067645	-0.02555218	-0.05110239	-0.030505257	-0.10766095	-0.056145314	-0.06546672	0.038473845	0.02284357	0.11470042	-0.044478167	0.008011721	-0.0736179	-0.015559175
-0.022078602	0.021935374	0.037053037	0.02436609	-0.027868502	-0.053968117	-0.1084446	-0.027306404	-0.08191948	0.05765766	0.055611007	-0.033504166	-0.00046370254	0.031775486	0.028124778	-0.0188445
0.042665377	0.011641275	-0.008113586	0.014645192	-0.031260207	-0.067275405	-0.06044168	-0.031519882	-0.10135136	-0.017777804	-0.08738043	0.047204606	-0.02566723	0.036228452	-0.0013114652	-0.025927898
0.029227128	-0.02462333	-0.008655799	0.02969923	-0.038096078	-0.06453881	-0.119278364	-0.056122232	-0.046366803	0.023383461	0.1280878	0.0001484826	-0.05465136	-0.024720298	0.017493384	0.0132695865
-0.024412801	0.005763325	-0.021435792	-0.024091858	-0.07263945	-0.018189471	-0.075697236	-0.011350618	-0.015709087	-0.03579232	0.08290755	0.09075243	-0.008764187	0.043246668	-0.010580645	-0.03967561
0.06540932	0.009878021	-0.051666763	-0.06830324	-0.0145180905	0.0003481712	-0.0674722	0.030409165	0.013430036	-0.01274383	0.026619637	0.05901092	0.01400206	0.05779404	-0.025896212	0.048821356
0.06422624	-0.0231309	-0.06574755	0.019553546	-0.03543912	-0.068898305	-0.06570284	-0.03119824	0.016477577	0.053505383	0.088826	-0.017796889	-0.08106514	0.055073157	0.0057816715	-0.046871234
0.07223742	0.028837608	-0.011870987	0.010118002	-0.02648166	-0.07722154	-0.030768516	-0.036402155	-0.12064236	0.048123017	0.078816295	0.014011534	-0.013619526	0.039580382	-0.05583407	0.051545493
-0.001433708	-0.0070292335	-0.02143899	0.001215343	-0.0375472	0.0064451396	-0.08947586	-0.024391856	-0.14420375	0.03229068	0.113100074	0.12844886	-0.052301303	-0.045844123	0.014403353	-0.05729509
0.05724206	-0.028524186	0.01649015	0.016754476	-0.05777371	0.0014014858	-0.029323068	-0.012685584	-0.076752745	0.0902039	0.094916426	0.059912074	-0.017370198	0.04268976	0.030018022	0.0016151777
-0.043320034	-0.058974855	-0.003934235	0.07385576	-0.07736751	-0.05584804	-0.10973847	-0.005335271	-0.07413157	-0.051625125	0.14711161	0.019400341	0.032325707	-0.043890502	-0.020987604	0.11995867
0.013335047	0.006696877	-0.1010531	0.04233173	0.00042218357	-0.019111747	-0.06445196	0.06194812	-0.013970506	0.017565992	0.02638433	0.13883696	-0.06873339	0.042219434	-0.022002026	-0.083092384
-0.039853726	-0.032883424	-0.07216176	-0.03239711	-0.010510103	-0.021195471	-0.14545368	-0.099230506	-0.03945448	-0.07873531	0.028406125	0.118465066	0.029034007	-0.01641551	-0.0015343891	0.021929305
0.045809336	0.10817794	-0.07172149	-0.07703826	-0.06659542	-0.023900216	0.004258799	-0.026772877	0.015999017	-0.008764029	0.043382086	0.118977234	-0.04521384	-0.04033113	-0.041333254	0.038011603
-0.052294865	-0.033470746	0.003664322	0.061788913	-0.02780736	-0.050711855	-0.03932284	-0.05026794	-0.085616745	-0.016527407	0.10240425	0.019711468	0.026777025	0.0378036	-0.079845876	-0.04425005
0.04134995	-0.040002003	0.020492835	0.05025922	-0.038164027	-0.03546036	-0.017202288	-0.085734546	-0.15308408	-0.026016107	-0.0760137	-0.053024758	-0.011623318	-0.028494861	-0.0044122776	0.017812151
-0.10480217	-0.001861472	-0.02820422	-0.047838874	-0.008697434	-0.059415255	-0.059790548	-0.0020297733	-0.04439749	0.013142834	-0.024092432	0.00974149	-0.077945665	0.04746499	-0.052038744	0.096717656
-0.0037964382	-0.053707495	0.032042176	-0.010487155	0.015699726	0.011887566	-0.030621205	0.041237306	-0.030317208	-0.106881514	0.13923542	0.041308507	0.010288066	-0.020979328	-0.044470597	0.014081546
-0.020009631	0.01684056	-0.028251305	-0.033478156	-0.03948056	0.02291466	-0.15583807	-0.029991811	-0.077435784	-0.04275934	0.02535385	0.02748479	-0.03943684	0.058763485	-0.044726163	-0.021989776
0.073632635	0.05215778	-0.08887752	-0.048451617	0.012361384	-0.10205448	0.0045663617	-0.15334453	-0.07994278	0.078094654	-0.11324871	0.02261053	-0.08658315	0.1116242	-0.00598881	-0.014926545
0.003818393	-0.10573649	-0.0015861108	0.11206759	0.026175713	0.095245525	-0.047158625	0.031780895	-0.09741369	-0.12613456	-0.009544832	0.022542335	0.066081315	-0.07863876	-0.004301911	0.08492073
0.040623654	0.09719994	-0.0061036116	-0.10923942	-0.015524289	-0.04902418	-0.11009176	0.016055323	-0.06562515	0.038347483	-0.005601455	0.054592915	-0.029892558	0.033157963	0.09490352	-0.0074156323
0.023699502	0.05973626	-0.08458716	-0.065135516	-0.05264718	-0.014657467	-0.03016019	-0.06819154	-0.042312235	-0.032344814	0.044142593	-0.019233247	-0.025419358	0.058725182	-0.039949264	0.05511809
0.013777522	0.04750776	-0.014356537	-0.064158954	0.038745835	-0.08270491	0.0027990413	-0.04809453	-0.01495836	0.008339779	0.06457231	0.012517637	0.075810745	0.06687297	0.02511602	-0.09228534
0.051428247	0.04685922	0.02463874	-0.019758051	-0.06360119	-0.0019169697	0.020805484	-0.04734257	-0.097890496	-0.050323	0.006983447	-0.07075494	-0.021054585	-0.018644262	0.09766572	0.08865005
0.11936099	0.08609349	0.021862261	-0.04245875	-0.085993245	-0.010892072	-0.06644733	-0.08464258	-0.056909204	-0.011137083	-0.016949587	0.045246005	0.055253543	0.012057161	0.062499482	0.016373284
-0.016453328	-0.08159667	0.01905328	-0.0330197	0.011199062	-0.047540307	-0.03723024	-0.033315305	0.021337235	-0.009769259	-0.0015876069	0.11483466	0.039440375	-0.04015848	0.016314667	0.019403704
-0.021669975	-0.09087442	0.059365828	-0.01030597	-0.024632549	-0.12375788	-0.005211167	0.08940596	0.021351334	-0.014051703	-0.0644939	0.04435117	0.026014218	-0.056642435	-0.082240164	0.06628562
-0.08828826	-0.032570463	-0.025996542	0.10712845	-0.10970602	0.010142175	-0.015451205	0.024163557	0.02735579	0.011986199	0.08135023	0.056933407	-0.033735804	-0.04287219	0.014960764	-0.13269524
0.07284545	0.06665826	-0.029243534	0.06556258	-0.06836251	-0.055224046	-0.041294962	-0.03757702	-0.014193608	0.00030167634	0.064930916	0.03372928	0.00879983	0.015323849	0.006007421	0.061472114
0.011078487	-0.026353387	0.025364527	0.00016852102	-0.0645726	0.04778887	-0.06031817	-0.009774794	0.049950708	-0.00970755	0.13067544	-0.031196233	0.016812528	0.03102665	-0.025957692	0.05305139
-0.07457934	0.040850673	0.014134449	-0.038373336	-0.057382576	0.007545054	-0.05790395	-0.06808828	-0.00842305	-0.04712715	0.028094122	0.05320226	-0.048961516	0.053719662	0.049569566	-0.012398747
-0.027907476	0.008573789	-0.06326713	-0.060858727	0.049764466	-0.019540958	-0.008196626	0.03405984	-0.02929697	0.05172524	0.045973875	0.094271645	-0.032348007	0.14314155	0.009686859	-0.035605453
0.035537355	-0.03233046	-0.02259082	0.04418805	-0.03189981	-0.012624276	-0.006937767	-0.13162905	0.03252101	-0.059892714	0.015257326	-0.02718329	0.042840227	-0.066832334	-0.10401384	-0.026916077
-0.07477892	-0.08468587	-0.038057216	-0.014550867	0.05865304	-0.055360034	-0.11710455	-0.0033659395	0.057114076	-0.045104332	-0.039558217	-0.095383555	-0.026224524	0.03480509	0.07202266	0.03491272
-0.0432964	-0.0687927	-0.0040635276	-0.023704847	-0.058449417	-0.037004355	0.018450422	-0.03697708	-0.016620984	-0.086383596	0.09426358	-0.020099798	0.009004786	0.00096093956	-0.012716736	-0.12877399
-0.040287003	-0.005233156	-0.020944811	0.07324406	0.01814015	-0.027411928	0.011114902	0.008174359	-0.026035383	0.09485829	-0.057522684	0.09388381	-0.0028622097	0.035714887	-0.004859144	0.07218684
0.085366145	0.06992703	0.067110136	-0.0004467622	-0.09356532	-0.091141425	-0.029066147	0.10318161	-0.10265101	0.06397854	0.040740643	0.06474396	-0.033647977	-0.059135776	0.06109073	0.012807728
-0.0053264145	-0.02948202	-0.086959116	0.04322196	0.0056442637	0.059572656	-0.11441146	-0.04159796	0.009660904	-0.059413575	0.032163776	0.03390086	-0.02966323	-0.037027057	-0.031656604	0.023589406
0.001449321	0.015363061	0.059000406	0.0731982	-0.094972104	0.033536986	-0.051358793	0.04416619	0.016276028	-0.12071762	0.03333744	-0.11766647	-0.0019875846	0.029952409	-0.019042568	0.087651424
0.1223548	-0.00062073325	0.042992946	-0.009511678	-0.068412825	-0.17939857	-0.049628764	0.040264897	-0.03468674	-0.059268527	0.047858033	0.046307858	-0.014012188	0.032141503	0.042178523	-0.047609627
-0.08582582	0.047688127	-0.05658245	-0.0032288649	-0.0076351683	0.11538433	-0.050399415	-0.010315753	0.010002216	-0.016215432	-0.08504568	0.023542223	-0.015694158	0.1489365	-0.13164598	0.11835595
-0.036334828	-0.041635275	0.15462454	0.03381771	-0.034236684	-0.029027993	-0.04163188	0.001034693	0.111862026	-0.03738824	0.0759945	0.079450935	0.016112166	-0.07247964	-0.036976427	-0.0885904
0.053807333	-0.080301486	-0.04281544	0.036852527	-0.03113178	-0.0585993	0.06562296	0.09785975	-0.023192879	-0.043527212	-0.003833321	0.045473225	-0.03848476	-0.01572203	0.059748113	-0.06174126
0.11031268	0.08185317	-0.039649975	-0.02515047	-0.004532129	-0.015203229	-0.046206087	-0.031544983	-0.039846122	0.019141266	0.1197435	0.055919643	-0.05475544	0.089266285	0.08059952	-0.025523188
